RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-05.18493,G337299E73683N,20010820,-9999999, -22.701200000,  73.682900000, 5, 1,         5.608,  547, 1732, 1225, 16.8, 288,  5972, 0, 0, 0, 0, 9, 9,
RGI60-05.18494,G337341E73671N,20010820,-9999999, -22.658800000,  73.670600000, 5, 1,         0.211, 1378, 1714, 1595, 29.8, 246,   592, 0, 0, 0, 0, 9, 9,
RGI60-05.18495,G336725E73758N,20010820,-9999999, -23.275500000,  73.758400000, 5, 1,         2.447, 1066, 1600, 1321, 17.2, 334,  2468, 0, 0, 0, 0, 9, 9,
RGI60-05.18496,G336836E73765N,20010820,-9999999, -23.164400000,  73.765400000, 5, 1,         0.110, 1349, 1502, 1463, 19.9,  44,   402, 0, 0, 0, 0, 9, 9,
RGI60-05.18497,G336664E73783N,20010820,-9999999, -23.335600000,  73.782700000, 5, 1,         1.780, 1150, 1561, 1446, 13.0, 146,  1741, 0, 0, 0, 0, 9, 9,
RGI60-05.18498,G335254E73932N,20010820,-9999999, -24.746200000,  73.932300000, 5, 1,         0.090, 1413, 1499, 1423, 18.8, 202,   170, 0, 1, 0, 0, 9, 9,
RGI60-05.18499,G336569E73796N,20010820,-9999999, -23.431200000,  73.795800000, 5, 1,         4.096, 1191, 1505, 1394, 11.0,  39,  1340, 0, 0, 0, 0, 9, 9,
RGI60-05.18500,G336838E73775N,20010820,-9999999, -23.161800000,  73.775100000, 5, 1,         1.521, 1074, 1518, 1370, 17.1, 340,  1485, 0, 0, 0, 0, 9, 9,
RGI60-05.18501,G337193E73762N,20010820,-9999999, -22.807100000,  73.761600000, 5, 1,         0.170, 1201, 1543, 1404, 28.7, 273,   686, 0, 0, 0, 0, 9, 9,
RGI60-05.18502,G336767E73809N,20010820,-9999999, -23.233200000,  73.809100000, 5, 1,         0.390, 1298, 1360, 1314,  6.9, 359,   728, 0, 0, 0, 0, 9, 9,
RGI60-05.18503,G336544E73837N,20010820,-9999999, -23.456400000,  73.837400000, 5, 1,         0.074, 1346, 1455, 1396, 22.4, 357,   272, 0, 0, 0, 0, 9, 9,
RGI60-05.18504,G331360E73375N,20010818,-9999999, -28.640100000,  73.374600000, 5, 1,         0.258, 1742, 2257, 2060, 35.8,  15,   684, 0, 0, 0, 0, 9, 9,
RGI60-05.18505,G331329E73380N,20010818,-9999999, -28.671300000,  73.380100000, 5, 1,         0.135, 1679, 2138, 1888, 34.6, 299,   567, 0, 0, 0, 0, 9, 9,
RGI60-05.18506,G338588E73642N,20010820,-9999999, -21.411600000,  73.641900000, 5, 1,         0.150,  756,  817,  781, 10.8, 139,   283, 0, 0, 0, 0, 9, 9,
RGI60-05.18507,G338612E73674N,20010820,-9999999, -21.388200000,  73.674300000, 5, 1,         0.139,  711,  791,  747,  7.6, 244,   724, 0, 0, 0, 0, 9, 9,
RGI60-05.18508,G337308E73830N,20010820,-9999999, -22.691900000,  73.829900000, 5, 1,         0.119, 1143, 1318, 1191, 23.1, 199,   469, 0, 0, 0, 0, 9, 9,
RGI60-05.18509,G338593E73666N,20010820,-9999999, -21.407500000,  73.666100000, 5, 1,         0.228,  637,  732,  677, 10.1, 218,   450, 0, 0, 0, 0, 9, 9,
RGI60-05.18510,G336554E73831N,20010820,-9999999, -23.446400000,  73.830900000, 5, 1,         0.405, 1170, 1483, 1435, 14.4, 286,   687, 0, 0, 0, 0, 9, 9,
RGI60-05.18511,G338694E73588N,20010820,-9999999, -21.306500000,  73.588300000, 5, 1,         0.110,  875, 1042,  965, 19.5, 229,   512, 0, 0, 0, 0, 9, 9,
RGI60-05.18512,G336781E73814N,20010820,-9999999, -23.219400000,  73.813600000, 5, 1,         0.426, 1220, 1352, 1324,  9.3, 183,   662, 0, 0, 0, 0, 9, 9,
RGI60-05.18513,G338702E73596N,20010820,-9999999, -21.298100000,  73.595500000, 5, 1,         0.218,  903, 1024,  976, 15.9, 302,   366, 0, 0, 0, 0, 9, 9,
RGI60-05.18514,G337444E73753N,20010820,-9999999, -22.556400000,  73.752700000, 5, 1,         1.008,  650, 1568, 1021, 25.7,  29,  2830, 0, 0, 0, 0, 9, 9,
RGI60-05.18515,G338542E73626N,20010820,-9999999, -21.458200000,  73.626400000, 5, 1,         0.129,  568,  689,  620, 14.4, 191,   476, 0, 0, 0, 0, 9, 9,
RGI60-05.18516,G337333E73772N,20010820,-9999999, -22.666800000,  73.771700000, 5, 1,         0.094, 1306, 1619, 1433, 30.7,  78,   433, 0, 0, 0, 0, 9, 9,
RGI60-05.18517,G337337E73775N,20010820,-9999999, -22.663300000,  73.775100000, 5, 1,         0.223,  765, 1606, 1276, 34.9, 338,  1320, 0, 0, 0, 0, 9, 9,
RGI60-05.18518,G337395E73768N,20010820,-9999999, -22.605000000,  73.767800000, 5, 1,         0.521,  680, 1581, 1177, 30.5, 333,  1930, 0, 0, 0, 0, 9, 9,
RGI60-05.18519,G337348E73765N,20010820,-9999999, -22.652300000,  73.765100000, 5, 1,         1.122,  622, 1565, 1203, 28.5, 336,  1793, 0, 0, 0, 0, 9, 9,
RGI60-05.18520,G338558E73648N,20010820,-9999999, -21.442500000,  73.648200000, 5, 1,         0.484,  712,  834,  743,  7.1, 240,  1158, 0, 0, 0, 0, 9, 9,
RGI60-05.18521,G336857E73852N,20010820,-9999999, -23.143500000,  73.851500000, 5, 1,         0.185, 1150, 1351, 1249, 16.5, 315,   514, 0, 0, 0, 0, 9, 9,
RGI60-05.18522,G336911E73850N,20010820,-9999999, -23.089300000,  73.849600000, 5, 1,         0.254, 1134, 1380, 1274, 23.3, 330,   543, 0, 0, 0, 0, 9, 9,
RGI60-05.18523,G336947E73849N,20010820,-9999999, -23.053500000,  73.848800000, 5, 1,         0.300, 1111, 1328, 1255, 21.4, 359,   493, 0, 0, 0, 0, 9, 9,
RGI60-05.18524,G338554E73667N,20010820,-9999999, -21.445800000,  73.666800000, 5, 1,         0.131,  594,  674,  621, 15.6, 184,   364, 0, 0, 0, 0, 9, 9,
RGI60-05.18525,G337769E73761N,20010820,-9999999, -22.231500000,  73.761100000, 5, 1,         0.113,  899, 1003,  960, 11.7, 147,   626, 0, 0, 0, 0, 9, 9,
RGI60-05.18526,G338639E73676N,20010820,-9999999, -21.361100000,  73.676200000, 5, 1,         0.304,  794,  936,  838,  9.4, 252,   921, 0, 0, 0, 0, 9, 9,
RGI60-05.18527,G336720E73908N,20010820,-9999999, -23.280400000,  73.907900000, 5, 1,         0.232, 1216, 1744, 1514, 27.7, 272,  1203, 0, 0, 0, 0, 9, 9,
RGI60-05.18528,G335726E72641N,20000819,-9999999, -24.273800000,  72.640900000, 5, 1,         0.079, 1734, 1922, 1836, 31.8, 205,   218, 0, 0, 0, 0, 9, 9,
RGI60-05.18529,G331304E72741N,20010820,-9999999, -28.696400000,  72.741200000, 5, 1,         0.543, 2023, 2312, 2258, 17.8, 247,   411, 0, 0, 0, 0, 9, 9,
RGI60-05.18530,G331293E72749N,20010820,-9999999, -28.706900000,  72.749300000, 5, 1,         0.651, 1772, 2226, 1942, 25.0, 353,  1247, 0, 0, 0, 0, 9, 9,
RGI60-05.18531,G330922E72943N,20010820,-9999999, -29.077800000,  72.943300000, 5, 1,         0.522, 2068, 2389, 2306, 20.1, 204,   913, 0, 2, 0, 0, 9, 9,
RGI60-05.18532,G330951E72943N,20010820,-9999999, -29.049500000,  72.942900000, 5, 1,         0.491, 1982, 2381, 2129, 23.2, 156,   960, 0, 2, 0, 0, 9, 9,
RGI60-05.18533,G331041E72987N,20010820,-9999999, -28.959500000,  72.987100000, 5, 1,         1.168, 1707, 2335, 2101, 21.0,  84,  1794, 0, 2, 0, 0, 9, 9,
RGI60-05.18534,G332016E72935N,20010820,-9999999, -27.983800000,  72.934800000, 5, 1,         0.305, 1998, 2399, 2240, 33.5, 101,   545, 0, 2, 0, 0, 9, 9,
RGI60-05.18535,G331998E72925N,20010820,-9999999, -28.001800000,  72.925400000, 5, 1,         0.340, 1796, 2313, 2089, 24.2,  96,   979, 0, 2, 0, 0, 9, 9,
RGI60-05.18536,G331952E72917N,20010820,-9999999, -28.048000000,  72.916500000, 5, 1,         5.416, 1386, 2437, 2070, 21.3, 132,  3379, 0, 2, 0, 0, 9, 9,
RGI60-05.18537,G331895E72903N,20010820,-9999999, -28.105400000,  72.903400000, 5, 1,         4.416,  918, 2478, 2176, 20.8, 128,  3977, 0, 2, 0, 0, 9, 9,
RGI60-05.18538,G336503E72052N,20000819,-9999999, -23.496800000,  72.051800000, 5, 1,         0.132,  589,  764,  686, 19.3, 112,   426, 0, 0, 0, 0, 9, 9,
RGI60-05.18539,G337551E73938N,20010820,-9999999, -22.448600000,  73.937700000, 5, 1,         0.103,  867, 1033,  933, 27.5,  45,   297, 0, 0, 0, 0, 9, 9,
RGI60-05.18540,G338990E73872N,20010820,-9999999, -21.009900000,  73.872400000, 5, 1,         0.200,  855, 1045,  963, 17.5,  46,   590, 0, 0, 0, 0, 9, 9,
RGI60-05.18541,G338701E73687N,20010820,-9999999, -21.299300000,  73.686700000, 5, 1,         0.226,  831,  930,  914,  7.6, 221,   530, 0, 0, 0, 0, 9, 9,
RGI60-05.18542,G337930E73781N,20010820,-9999999, -22.070300000,  73.781200000, 5, 1,         0.409, 1248, 1448, 1354, 20.2, 179,   674, 0, 0, 0, 0, 9, 9,
RGI60-05.18543,G338829E73675N,20010820,-9999999, -21.170900000,  73.674700000, 5, 1,         0.534,  594,  951,  816, 14.5, 262,  1184, 0, 0, 0, 0, 9, 9,
RGI60-05.18544,G336697E73932N,20010820,-9999999, -23.302700000,  73.932400000, 5, 1,         0.402, 1152, 1753, 1534, 27.2, 215,   584, 0, 0, 0, 0, 9, 9,
RGI60-05.18545,G337755E73819N,20010820,-9999999, -22.245300000,  73.819100000, 5, 1,         0.103,  984, 1131, 1043, 16.4, 169,   552, 0, 0, 0, 0, 9, 9,
RGI60-05.18546,G337031E73908N,20010820,-9999999, -22.969300000,  73.908200000, 5, 1,         0.118, 1029, 1401, 1190, 27.6,  27,   779, 0, 0, 0, 0, 9, 9,
RGI60-05.18547,G337738E73830N,20010820,-9999999, -22.261800000,  73.830100000, 5, 1,         0.208, 1118, 1272, 1195, 16.6, 337,   518, 0, 0, 0, 0, 9, 9,
RGI60-05.18548,G337321E73880N,20010820,-9999999, -22.678700000,  73.880000000, 5, 1,         0.074, 1310, 1600, 1519, 29.8,  39,   510, 0, 0, 0, 0, 9, 9,
RGI60-05.18549,G337964E73804N,20010820,-9999999, -22.036100000,  73.803600000, 5, 1,         0.440,  876, 1396, 1088, 20.8, 171,  1477, 0, 0, 0, 0, 9, 9,
RGI60-05.18550,G337995E73807N,20010820,-9999999, -22.005000000,  73.807300000, 5, 1,         0.255, 1247, 1607, 1477, 25.2, 155,   861, 0, 0, 0, 0, 9, 9,
RGI60-05.18551,G337111E73909N,20010820,-9999999, -22.888800000,  73.909000000, 5, 1,         0.144, 1053, 1311, 1210, 22.9,  54,   481, 0, 0, 0, 0, 9, 9,
RGI60-05.18552,G337251E73888N,20010820,-9999999, -22.748600000,  73.887500000, 5, 1,         3.782,  546, 1401, 1132, 32.0,  44,  1954, 0, 0, 1, 0, 9, 9,
RGI60-05.18553,G337204E73912N,20010820,-9999999, -22.795800000,  73.911800000, 5, 1,         0.109, 1116, 1370, 1302, 27.9, 357,   491, 0, 0, 0, 0, 9, 9,
RGI60-05.18554,G337181E73915N,20010820,-9999999, -22.819000000,  73.915400000, 5, 1,         0.149, 1131, 1490, 1386, 32.8, 340,   552, 0, 0, 0, 0, 9, 9,
RGI60-05.18555,G337173E73910N,20010820,-9999999, -22.827000000,  73.910000000, 5, 1,         0.151, 1213, 1462, 1320, 24.7,  81,   526, 0, 0, 0, 0, 9, 9,
RGI60-05.18556,G337170E73921N,20010820,-9999999, -22.829600000,  73.920800000, 5, 1,         0.088, 1111, 1345, 1234, 31.7,   2,   365, 0, 0, 0, 0, 9, 9,
RGI60-05.18557,G337734E73859N,20010820,-9999999, -22.265700000,  73.858700000, 5, 1,         0.123, 1072, 1203, 1162, 18.9, 258,   331, 0, 0, 0, 0, 9, 9,
RGI60-05.18558,G337441E73907N,20010820,-9999999, -22.559500000,  73.906600000, 5, 1,         0.303,  925, 1342, 1038, 29.4, 276,   732, 0, 0, 0, 0, 9, 9,
RGI60-05.18559,G338590E73775N,20010820,-9999999, -21.410400000,  73.775300000, 5, 1,         0.255, 1063, 1262, 1157, 15.3, 284,   796, 0, 0, 0, 0, 9, 9,
RGI60-05.18560,G338569E73784N,20010820,-9999999, -21.431400000,  73.784000000, 5, 1,         0.440,  867, 1048,  969, 13.5, 348,  1103, 0, 0, 0, 0, 9, 9,
RGI60-05.18561,G337355E73934N,20010820,-9999999, -22.645300000,  73.934400000, 5, 1,         0.107,  997, 1242, 1083, 27.5, 269,   534, 0, 0, 0, 0, 9, 9,
RGI60-05.18562,G338508E73819N,20010820,-9999999, -21.492400000,  73.819400000, 5, 1,         1.748,  868, 1262, 1133, 12.6, 239,  2541, 0, 0, 0, 0, 9, 9,
RGI60-05.18563,G338504E73833N,20010820,-9999999, -21.496200000,  73.832700000, 5, 1,         0.105,  841,  996,  886, 24.3, 278,   361, 0, 0, 0, 0, 9, 9,
RGI60-05.18564,G337661E73941N,20010820,-9999999, -22.339100000,  73.941400000, 5, 1,         0.138, 1187, 1333, 1289, 12.7, 167,   360, 0, 0, 0, 0, 9, 9,
RGI60-05.18565,G337630E73950N,20010820,-9999999, -22.369900000,  73.950300000, 5, 1,         0.146,  924, 1167, 1066, 19.2, 122,   530, 0, 0, 0, 0, 9, 9,
RGI60-05.18566,G338572E73838N,20010820,-9999999, -21.427600000,  73.837900000, 5, 1,         0.206, 1120, 1338, 1218, 18.0, 142,   674, 0, 0, 0, 0, 9, 9,
RGI60-05.18567,G338561E73840N,20010820,-9999999, -21.439100000,  73.840300000, 5, 1,         0.248, 1167, 1337, 1244, 15.0, 210,   685, 0, 0, 0, 0, 9, 9,
RGI60-05.18568,G337401E73978N,20010820,-9999999, -22.598900000,  73.977900000, 5, 1,         0.205, 1305, 1693, 1534, 27.4, 128,   738, 0, 0, 0, 0, 9, 9,
