0	75.4	26.0
0	75.4	27.0
0	75.4	27.628341
0	75.41823	27.64231
0	75.540903	27.654909
0	75.763133	27.648612
0	75.900393	27.673802
0	75.932768	27.774595
0	76.018046	27.837529
0	76.155306	27.919392
0	76.272956	28.070527
0	76.410216	28.227956
0	76.514795	28.416873
0	76.560549	28.599493
0	76.652055	28.775815
0	76.678199	28.98992
0	76.723952	29.134754
0	76.789315	29.342564
0	76.808922	29.487398
0	76.861212	29.638533
0	76.913502	29.808557
0	76.998472	29.909313
0	77.142268	29.953394
0	77.286065	30.02896
0	77.377572	30.060445
0	77.423325	30.148606
0	77.436398	30.25566
0	77.387376	30.463467
0	77.390645	30.529587
0	77.377572	30.573667
0	77.318745	30.59256
0	77.246848	30.639789
0	77.220702	30.687019
0	77.148805	30.762585
0	77.090521	30.837281
0	77.069586	30.859971
0	77.065068	30.875998
0	77.079985	30.89636
0	77.106224	30.910397
0	77.124541	30.96082
0	77.106224	30.991076
0	77.121925	31.018809
0	77.153326	31.041499
0	77.144098	31.092688
0	77.192581	31.091924
0	77.239685	31.109574
0	77.271086	31.076798
0	77.32866	31.096967
0	77.346527	31.121016
0	77.378671	31.108654
0	77.400097	31.130006
0	77.388194	31.156976
0	77.392956	31.185069
0	77.420251	31.217985
0	77.429858	31.239009
0	77.456887	31.250762
0	77.53498	31.232899
0	77.598201	31.245718
0	77.663622	31.263368
0	77.669139	31.294071
0	77.683425	31.305307
0	77.733422	31.296317
0	77.754853	31.292948
0	77.764376	31.315423
0	77.794467	31.318834
0	77.841572	31.328917
0	77.862507	31.356653
0	77.899142	31.366737
0	77.928658	31.367114
0	77.951278	31.376104
0	77.960798	31.382845
0	77.969132	31.39633
0	77.996513	31.391835
0	78.029846	31.392961
0	78.051273	31.404197
0	78.07151	31.409815
0	78.101274	31.409815
0	78.10653	31.407991
0	78.11556	31.401951
0	78.133414	31.392961
0	78.164367	31.37835
0	78.167936	31.353629
0	78.166746	31.334526
0	78.184384	31.33144
0	78.215554	31.318792
0	78.256032	31.323287
0	78.307378	31.311271
0	78.309994	31.286058
0	78.338782	31.278495
0	78.404204	31.268408
0	78.422523	31.238155
0	78.461774	31.238155
0	78.493178	31.192773
0	78.5586	31.192773
0	78.587388	31.220506
0	78.626639	31.217985
0	78.663275	31.182689
0	78.707764	31.185209
0	78.77842	31.180166
0	78.78627	31.228069
0	78.82029	31.275974
0	78.832881	31.281095
0	78.848089	31.286228
0	78.857879	31.296238
0	78.867666	31.302399
0	78.880719	31.295469
0	78.889695	31.280067
0	78.900296	31.273909
0	78.910086	31.293931
0	78.919876	31.302399
0	78.928848	31.31626
0	78.938638	31.327813
0	78.947613	31.344754
0	78.948428	31.360153
0	78.968004	31.350911
0	78.987585	31.343981
0	79.003474	31.333961
0	79.022659	31.343212
0	79.027025	31.356653
0	79.02103	31.374782
0	79.023478	31.404815
0	79.030005	31.418675
0	79.04224	31.426378
0	79.056108	31.418675
0	79.071606	31.437927
0	79.082211	31.451019
0	79.09771	31.444088
0	79.1075	31.450249
0	79.11729	31.438697
0	79.134422	31.431766
0	79.146657	31.426378
0	79.156335	31.424074
0	79.158077	31.411745
0	79.167052	31.397115
0	79.179287	31.390185
0	79.183365	31.377094
0	79.173575	31.369394
0	79.180916	31.360153
0	79.197233	31.355534
0	79.215995	31.352453
0	79.223337	31.342442
0	79.23639	31.332432
0	79.233942	31.321652
0	79.230678	31.30933
0	79.237205	31.29778
0	79.251888	31.293158
0	79.254337	31.283147
0	79.252079	31.268408
0	79.243732	31.258507
0	79.253522	31.243108
0	79.266572	31.233866
0	79.282074	31.228474
0	79.295938	31.221544
0	79.304914	31.208453
0	79.306543	31.189204
0	79.306543	31.180732
0	79.308992	31.166102
0	79.31144	31.1507
0	79.314704	31.13992
0	79.326939	31.132989
0	79.344885	31.127601
0	79.353042	31.11836
0	79.368544	31.116048
0	79.381594	31.109887
0	79.404437	31.109118
0	79.415042	31.10758
0	79.417487	31.0968
0	79.423199	31.086016
0	79.418302	31.072156
0	79.435434	31.067537
0	79.457459	31.065995
0	79.476224	31.063687
0	79.499064	31.053676
0	79.505916	31.041499
0	79.517011	31.030574
0	79.515377	31.015945
0	79.518641	31.001311
0	79.525982	30.990531
0	79.538221	30.982832
0	79.547192	30.974359
0	79.550405	30.96082
0	79.561876	30.95203
0	79.579822	30.951261
0	79.589613	30.942789
0	79.601032	30.93432
0	79.615826	30.930567
0	79.622243	30.94125
0	79.636111	30.955111
0	79.647531	30.958961
0	79.658136	30.967429
0	79.669556	30.982063
0	79.686688	30.990531
0	79.697293	30.97744
0	79.700556	30.967429
0	79.708713	30.958961
0	79.71524	30.965891
0	79.733186	30.97051
0	79.74624	30.97744
0	79.753581	30.985143
0	79.770308	30.990225
0	79.778236	30.979336
0	79.796975	30.975256
0	79.807788	30.967772
0	79.813554	30.953481
0	79.827967	30.953481
0	79.839499	30.96573
0	79.865448	30.969132
0	79.880132	30.96082
0	79.889234	30.946679
0	79.889234	30.93171
0	79.890675	30.916741
0	79.896445	30.907215
0	79.912298	30.900413
0	79.922389	30.892246
0	79.928878	30.882043
0	79.933921	30.861631
0	79.944013	30.868434
0	79.961315	30.873198
0	79.973565	30.881361
0	79.982192	30.880141
0	79.990144	30.873876
0	79.997351	30.867756
0	80.013208	30.858908
0	80.026903	30.847344
0	80.038435	30.836455
0	80.049967	30.826932
0	80.057177	30.832375
0	80.073035	30.82761
0	80.081633	30.824675
0	80.087447	30.821486
0	80.10619	30.820126
0	80.111956	30.809922
0	80.129976	30.809922
0	80.140067	30.814683
0	80.148714	30.807881
0	80.15448	30.801756
0	80.167457	30.800396
0	80.177776	30.798686
0	80.192409	30.780542
0	80.198905	30.773186
0	80.204752	30.767054
0	80.208649	30.759693
0	80.220343	30.746205
0	80.234632	30.744364
0	80.245674	30.749883
0	80.254769	30.737007
0	80.257368	30.721677
0	80.254769	30.709414
0	80.241128	30.703894
0	80.237231	30.683045
0	80.219041	30.676913
0	80.204752	30.67446
0	80.191107	30.672622
0	80.184612	30.664037
0	80.198905	30.651773
0	80.213194	30.642576
0	80.220992	30.632149
0	80.217744	30.614366
0	80.222289	30.597195
0	80.232682	30.583094
0	80.236582	30.574509
0	80.254769	30.561633
0	80.263864	30.557338
0	80.280103	30.557338
0	80.304789	30.559792
0	80.321029	30.556726
0	80.324926	30.545075
0	80.332723	30.532811
0	80.342467	30.526679
0	80.355459	30.518706
