RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-18.00815,G168358E44502S,19789999,-9999999, 168.358000000, -44.501600000,18, 1,         2.833, 1186, 2276, 1597, 25.1, 146,  3499, 0, 0, 0, 0, 9, 9,
RGI60-18.00816,G168396E44444S,19789999,-9999999, 168.396000000, -44.444400000,18, 1,         0.420, 1693, 2176, 1964, 26.8,  81,   858, 0, 0, 0, 0, 9, 9,
RGI60-18.00817,G168394E44438S,19789999,-9999999, 168.394000000, -44.438300000,18, 1,         0.142, 1628, 1953, 1758, 36.7,  59,   483, 0, 0, 0, 0, 9, 9,
RGI60-18.00818,G168396E44433S,19789999,-9999999, 168.396000000, -44.432900000,18, 1,         0.330, 1545, 1958, 1725, 32.9, 130,   619, 0, 0, 0, 0, 9, 9,
RGI60-18.00819,G168400E44427S,19789999,-9999999, 168.400000000, -44.426900000,18, 1,         0.034, 1887, 2049, 1990, 34.1, 166,   246, 0, 0, 0, 0, 9, 9,
RGI60-18.00820,G168378E44389S,19789999,-9999999, 168.378000000, -44.389000000,18, 1,         0.027, 1713, 1798, 1745, 27.7,   9,   127, 0, 0, 0, 0, 9, 9,
RGI60-18.00821,G168375E44389S,19789999,-9999999, 168.375000000, -44.389300000,18, 1,         0.034, 1773, 1892, 1837, 30.5,  22,   302, 0, 0, 0, 0, 9, 9,
RGI60-18.00822,G168382E44379S,19789999,-9999999, 168.382000000, -44.379400000,18, 1,         0.031, 1703, 1799, 1772, 26.9, 161,   177, 0, 0, 0, 0, 9, 9,
RGI60-18.00823,G168412E44499S,19789999,-9999999, 168.412000000, -44.499100000,18, 1,         0.585, 1573, 1943, 1792, 25.3, 179,   694, 0, 0, 0, 0, 9, 9,
RGI60-18.00824,G168366E44391S,19789999,-9999999, 168.366000000, -44.391200000,18, 1,         0.279, 1717, 2046, 1910, 30.1, 339,   532, 0, 0, 0, 0, 9, 9,
RGI60-18.00825,G168334E44494S,19789999,-9999999, 168.334000000, -44.493900000,18, 1,         0.218, 1937, 2266, 2158, 22.1, 341,   774, 0, 0, 0, 0, 9, 9,
RGI60-18.00826,G168283E44541S,19789999,-9999999, 168.283000000, -44.541100000,18, 1,         0.188, 1650, 1957, 1792, 25.7, 191,   717, 0, 0, 0, 0, 9, 9,
RGI60-18.00827,G168321E44537S,19789999,-9999999, 168.321000000, -44.537000000,18, 1,         0.035, 1634, 1808, 1702, 27.8, 211,   401, 0, 0, 0, 0, 9, 9,
RGI60-18.00828,G168324E44536S,19789999,-9999999, 168.324000000, -44.536400000,18, 1,         0.220, 1585, 1955, 1799, 26.2, 206,   968, 0, 0, 0, 0, 9, 9,
RGI60-18.00829,G168313E44507S,19789999,-9999999, 168.313000000, -44.507100000,18, 1,         0.357, 1632, 2094, 1953, 30.8,  79,   808, 0, 0, 0, 0, 9, 9,
RGI60-18.00830,G168325E44508S,19789999,-9999999, 168.325000000, -44.507700000,18, 1,         0.767, 1145, 1546, 1328, 22.3, 162,  1534, 0, 0, 0, 0, 9, 9,
