RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-03.04072,G288311E83095N,19999999,20039999, -71.688900000,  83.094600000, 3, 1,         1.079,    0,  288,  176, 10.2,  40,  1872, 0, 0, 0, 0, 0, 9,
RGI60-03.04073,G288243E83071N,19999999,20039999, -71.756800000,  83.071300000, 3, 1,        10.216,    0,  278,  215, 10.9, 135,  1254, 0, 0, 0, 0, 0, 9,
RGI60-03.04074,G287988E83025N,19999999,20039999, -72.011900000,  83.025100000, 3, 1,         0.292,  286,  388,  327,  8.9, 214,   486, 0, 0, 0, 0, 0, 9,
RGI60-03.04075,G287984E83082N,19999999,20039999, -72.016400000,  83.082300000, 3, 1,        20.625,    0,  400,  225,  6.1,   4,  5553, 0, 0, 0, 0, 0, 9,
RGI60-03.04076,G287412E82792N,19999999,20039999, -72.587700000,  82.792000000, 3, 1,         0.240,  715,  944,  864, 29.0,  93,   404, 0, 0, 0, 0, 0, 9,
RGI60-03.04077,G287428E82795N,19999999,20039999, -72.571800000,  82.795400000, 3, 1,         0.242,  694,  942,  802, 17.0,  70,   541, 0, 0, 0, 0, 0, 9,
RGI60-03.04078,G287380E82791N,19999999,20039999, -72.620500000,  82.790600000, 3, 1,         0.342,  672,  947,  826, 28.7, 261,   578, 0, 0, 0, 0, 0, 9,
RGI60-03.04079,G285775E83107N,19999999,20039999, -74.224800000,  83.106600000, 3, 1,        35.752,    0,   60,   18, 17.2, 331,   567, 0, 0, 0, 0, 0, 9,
RGI60-03.04080,G287698E82791N,19999999,20039999, -72.302200000,  82.791200000, 3, 1,         1.029,  568,  955,  762, 26.2, 241,   548, 0, 0, 0, 0, 0, 9,
RGI60-03.04081,G287157E82802N,19999999,20039999, -72.843500000,  82.801600000, 3, 1,         0.277,  443,  891,  576, 26.8, 190,   837, 0, 0, 0, 0, 0, 9,
RGI60-03.04082,G290894E82820N,19999999,20039999, -69.105600000,  82.819900000, 3, 1,         0.128,  887, 1033,  980, 28.6, 204,   869, 0, 0, 0, 0, 0, 9,
RGI60-03.04083,G290841E82820N,19999999,20039999, -69.158900000,  82.820300000, 3, 1,         0.499,  638,  921,  736, 26.9, 224,   812, 0, 0, 0, 0, 0, 9,
RGI60-03.04084,G290766E82828N,19999999,20039999, -69.234100000,  82.828000000, 3, 1,         0.428,  596,  905,  728, 28.2, 152,   261, 0, 0, 0, 0, 0, 9,
RGI60-03.04085,G289841E82831N,19999999,20039999, -70.158600000,  82.831300000, 3, 1,         0.491,  200,  356,  259, 24.4, 210,   911, 0, 0, 0, 0, 0, 9,
RGI60-03.04086,G285850E82694N,19999999,20039999, -74.149700000,  82.693900000, 3, 1,         0.984,  514, 1047,  784, 23.9,  50,   889, 0, 0, 0, 0, 0, 9,
RGI60-03.04087,G290011E82830N,19999999,20039999, -69.988600000,  82.830100000, 3, 1,         1.008,  300,  704,  427, 16.6, 263,   798, 0, 0, 0, 0, 0, 9,
RGI60-03.04088,G290204E82817N,19999999,20039999, -69.796300000,  82.816500000, 3, 1,         3.021,  441,  773,  618, 19.5, 259,  1753, 0, 0, 0, 0, 0, 9,
RGI60-03.04089,G290148E82837N,19999999,20039999, -69.852400000,  82.837300000, 3, 1,         0.118,  846, 1048,  958, 17.6, 219,  1568, 0, 0, 0, 0, 0, 9,
RGI60-03.04090,G290239E82835N,19999999,20039999, -69.760600000,  82.834500000, 3, 1,         0.616,  531,  683,  643, 16.1, 341,  1702, 0, 0, 0, 0, 0, 9,
RGI60-03.04091,G291229E82843N,19999999,20039999, -68.770800000,  82.842500000, 3, 1,         0.630,  538,  830,  718, 33.2,  38,   430, 0, 0, 0, 0, 0, 9,
RGI60-03.04092,G290162E82857N,19999999,20039999, -69.838100000,  82.857300000, 3, 1,         0.363,  824, 1209,  995, 15.3,  44,   957, 0, 0, 0, 0, 0, 9,
RGI60-03.04093,G290142E82852N,19999999,20039999, -69.858300000,  82.851900000, 3, 1,         0.373,  929, 1203, 1090, 16.0, 252,  1523, 0, 0, 0, 0, 0, 9,
RGI60-03.04094,G285792E82705N,19999999,20039999, -74.208200000,  82.705200000, 3, 1,         0.273,  697, 1203, 1102, 30.6,   7,   615, 0, 0, 0, 0, 0, 9,
RGI60-03.04095,G290800E82851N,19999999,20039999, -69.200200000,  82.851200000, 3, 1,         2.830,  431, 1190,  787, 25.5,  37,   649, 0, 0, 0, 0, 0, 9,
RGI60-03.04096,G284892E82819N,19999999,20039999, -75.108200000,  82.819000000, 3, 1,         0.539,  611,  958,  852, 34.1, 174,   834, 0, 0, 0, 0, 0, 9,
RGI60-03.04097,G289986E82856N,19999999,20039999, -70.014200000,  82.855500000, 3, 1,         2.040,  599, 1005,  775, 17.6,  15,  3506, 0, 0, 0, 0, 0, 9,
RGI60-03.04098,G289851E82853N,19999999,20039999, -70.149300000,  82.852800000, 3, 1,         0.274,  491,  913,  679, 26.1, 232,   605, 0, 0, 0, 0, 0, 9,
RGI60-03.04099,G289785E82853N,19999999,20039999, -70.215400000,  82.852700000, 3, 1,         0.220,  279,  516,  355, 15.7, 159,  2486, 0, 0, 0, 0, 0, 9,
RGI60-03.04100,G289873E82856N,19999999,20039999, -70.126600000,  82.855700000, 3, 1,         0.152,  673,  928,  822, 30.5, 337,   730, 0, 0, 0, 0, 0, 9,
RGI60-03.04101,G289985E82846N,19999999,20039999, -70.015200000,  82.845500000, 3, 1,         2.837,  458,  991,  735, 27.1, 203,   660, 0, 0, 0, 0, 0, 9,
RGI60-03.04102,G288620E82866N,19999999,20039999, -71.379600000,  82.865700000, 3, 1,         0.671,   94,  302,  153, 27.0, 198,   560, 0, 0, 0, 0, 0, 9,
RGI60-03.04103,G292001E82877N,19999999,20039999, -67.998700000,  82.877200000, 3, 1,         0.400,  633,  993,  789, 27.5, 144,  1161, 0, 0, 0, 0, 0, 9,
RGI60-03.04104,G287319E82789N,19999999,20039999, -72.680700000,  82.789000000, 3, 1,         0.399,  442,  797,  572, 13.7, 209,  1056, 0, 0, 0, 0, 0, 9,
RGI60-03.04105,G289945E82879N,19999999,20039999, -70.055300000,  82.878700000, 3, 1,         1.287,  595, 1064,  840, 19.3,  40,  1588, 0, 0, 0, 0, 0, 9,
RGI60-03.04106,G289928E82870N,19999999,20039999, -70.071600000,  82.869800000, 3, 1,         0.182,  661, 1023,  850, 21.2, 202,   831, 0, 0, 0, 0, 0, 9,
RGI60-03.04107,G289875E82873N,19999999,20039999, -70.125100000,  82.872500000, 3, 1,         0.664,  667, 1036,  875, 25.4, 233,  1060, 0, 0, 0, 0, 0, 9,
RGI60-03.04108,G284770E82839N,19999999,20039999, -75.229600000,  82.838900000, 3, 1,         0.266,  550,  878,  739, 28.7, 131,   557, 0, 0, 0, 0, 0, 9,
