RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-06.00085,G341570E65477N,20009999,-9999999, -18.430000000,  65.477100000, 6, 1,         0.577,  998, 1276, 1144, 15.5,  61,   896, 0, 0, 0, 0, 0, 9,
RGI60-06.00086,G341080E65791N,20009999,-9999999, -18.920400000,  65.791000000, 6, 1,         0.230,  894, 1125,  997, 23.5, 348,   595, 0, 0, 0, 0, 0, 9,
RGI60-06.00087,G341469E65789N,20009999,-9999999, -18.531100000,  65.788700000, 6, 1,         0.445,  994, 1165, 1063, 18.2,  56,   942, 0, 0, 0, 0, 0, 9,
RGI60-06.00088,G341154E65796N,20009999,-9999999, -18.845700000,  65.795800000, 6, 1,         0.172, 1071, 1270, 1184, 21.4,  23,   521, 0, 0, 0, 0, 0, 9,
RGI60-06.00089,G341181E65791N,20009999,-9999999, -18.819300000,  65.790700000, 6, 1,         1.745,  860, 1265, 1028, 17.8,   7,  1157, 0, 0, 0, 0, 0, 9,
RGI60-06.00090,G341223E65798N,20009999,-9999999, -18.776700000,  65.798100000, 6, 1,         0.313,  955, 1259, 1168, 19.5, 278,   636, 0, 0, 0, 0, 0, 9,
RGI60-06.00091,G341459E65796N,20009999,-9999999, -18.540700000,  65.796000000, 6, 1,         0.122, 1123, 1236, 1173, 31.8, 106,   355, 0, 0, 0, 0, 0, 9,
RGI60-06.00092,G341287E65809N,20009999,-9999999, -18.712800000,  65.808600000, 6, 1,         0.295,  853, 1227, 1031, 19.9, 112,   879, 0, 0, 0, 0, 0, 9,
RGI60-06.00093,G341265E65808N,20009999,-9999999, -18.735300000,  65.808400000, 6, 1,         0.377, 1041, 1199, 1131, 20.9, 332,   771, 0, 0, 0, 0, 0, 9,
RGI60-06.00094,G341239E65807N,20009999,-9999999, -18.761100000,  65.806600000, 6, 1,         1.202,  955, 1195, 1086, 16.1,  12,  1172, 0, 0, 0, 0, 0, 9,
RGI60-06.00095,G341502E65840N,20009999,-9999999, -18.498400000,  65.839500000, 6, 1,         0.084, 1135, 1329, 1268, 23.1, 284,   320, 0, 0, 0, 0, 0, 9,
RGI60-06.00096,G341490E65845N,20009999,-9999999, -18.510400000,  65.844500000, 6, 1,         0.752,  949, 1193, 1058, 15.8, 268,  1107, 0, 0, 0, 0, 0, 9,
RGI60-06.00097,G341508E65839N,20009999,-9999999, -18.492500000,  65.838900000, 6, 1,         0.167, 1099, 1326, 1194, 18.8,  90,   399, 0, 0, 0, 0, 0, 9,
RGI60-06.00098,G341479E65804N,20009999,-9999999, -18.521300000,  65.804000000, 6, 1,         0.582,  983, 1210, 1083, 18.7,  23,  1089, 0, 0, 0, 0, 0, 9,
RGI60-06.00099,G341143E65798N,20009999,-9999999, -18.857000000,  65.797700000, 6, 1,         0.195, 1020, 1300, 1162, 20.0,  25,   804, 0, 0, 0, 0, 0, 9,
RGI60-06.00100,G341131E65803N,20009999,-9999999, -18.869000000,  65.803400000, 6, 1,         0.804, 1049, 1242, 1156, 19.1,  50,  1102, 0, 0, 0, 0, 0, 9,
RGI60-06.00101,G341111E65806N,20009999,-9999999, -18.889100000,  65.806000000, 6, 1,         0.253, 1003, 1282, 1133, 24.7,  25,   739, 0, 0, 0, 0, 0, 9,
RGI60-06.00102,G341097E65812N,20009999,-9999999, -18.903300000,  65.811600000, 6, 1,         0.587,  842, 1194, 1035, 22.8,  52,   862, 0, 0, 0, 0, 0, 9,
RGI60-06.00103,G341083E65819N,20009999,-9999999, -18.916900000,  65.818900000, 6, 1,         0.194,  945, 1119, 1038, 19.0,   7,   486, 0, 0, 0, 0, 0, 9,
RGI60-06.00104,G341030E65840N,20009999,-9999999, -18.969600000,  65.839500000, 6, 1,         1.532,  829, 1133,  929, 15.7, 113,  1438, 0, 0, 0, 0, 0, 9,
RGI60-06.00105,G341013E65851N,20009999,-9999999, -18.987200000,  65.851100000, 6, 1,         0.732,  897, 1120,  976, 15.7, 296,   742, 0, 0, 0, 0, 0, 9,
RGI60-06.00106,G341031E65852N,20009999,-9999999, -18.969100000,  65.852300000, 6, 1,         0.882,  905, 1155,  990, 16.8,  55,  1232, 0, 0, 0, 0, 0, 9,
RGI60-06.00107,G340958E65858N,20009999,-9999999, -19.042300000,  65.857700000, 6, 1,         0.473,  859, 1034, 1016, 15.9,  35,  1040, 0, 0, 0, 0, 0, 9,
RGI60-06.00108,G341499E65856N,20009999,-9999999, -18.500800000,  65.856400000, 6, 1,         0.137, 1174, 1307, 1257, 20.4, 308,   315, 0, 0, 0, 0, 0, 9,
RGI60-06.00109,G341511E65854N,20009999,-9999999, -18.489500000,  65.854200000, 6, 1,         0.572,  905, 1312, 1075, 15.8,  89,   931, 0, 0, 0, 0, 0, 9,
RGI60-06.00110,G341538E65865N,20009999,-9999999, -18.461800000,  65.865000000, 6, 1,         1.072, 1029, 1283, 1159, 18.7, 160,  1392, 0, 0, 0, 0, 0, 9,
RGI60-06.00111,G341080E65430N,20009999,-9999999, -18.919700000,  65.430500000, 6, 1,         0.044,  950, 1047,  995, 26.4,  12,   195, 0, 0, 0, 0, 0, 9,
RGI60-06.00112,G341035E65873N,20009999,-9999999, -18.965100000,  65.872600000, 6, 1,         0.730,  786,  962,  909, 14.7, 264,   617, 0, 0, 0, 0, 0, 9,
RGI60-06.00113,G341052E65874N,20009999,-9999999, -18.948400000,  65.874200000, 6, 1,         0.718,  827,  998,  921, 14.4, 155,   863, 0, 0, 0, 0, 0, 9,
RGI60-06.00114,G341140E65894N,20009999,-9999999, -18.859900000,  65.893500000, 6, 1,         0.117,  907, 1115, 1055, 27.6, 318,   350, 0, 0, 0, 0, 0, 9,
RGI60-06.00115,G341193E65893N,20009999,-9999999, -18.806700000,  65.893200000, 6, 1,         0.277,  851, 1150,  969, 23.3,  33,   610, 0, 0, 0, 0, 0, 9,
RGI60-06.00116,G341263E65893N,20009999,-9999999, -18.736800000,  65.893300000, 6, 1,         0.417,  843, 1197,  976, 17.7,  32,   791, 0, 0, 0, 0, 0, 9,
RGI60-06.00117,G341515E65895N,20009999,-9999999, -18.484700000,  65.894700000, 6, 1,         0.249,  763,  936,  842, 22.8, 285,   644, 0, 0, 0, 0, 0, 9,
RGI60-06.00118,G341538E65483N,20009999,-9999999, -18.461900000,  65.482700000, 6, 1,         0.962,  899, 1240, 1147, 17.5,  17,  1568, 0, 0, 0, 0, 0, 9,
RGI60-06.00119,G341511E65488N,20009999,-9999999, -18.488900000,  65.488400000, 6, 1,         1.612, 1001, 1303, 1234, 12.7,  58,  1999, 0, 0, 0, 0, 0, 9,
RGI60-06.00120,G341240E65902N,20009999,-9999999, -18.759600000,  65.902200000, 6, 1,         0.165,  885, 1195, 1031, 23.1,  72,   679, 0, 0, 0, 0, 0, 9,
RGI60-06.00121,G341156E65902N,20009999,-9999999, -18.843600000,  65.902000000, 6, 1,         0.679,  870, 1180, 1039, 18.2,  45,  1190, 0, 0, 0, 0, 0, 9,
RGI60-06.00122,G341179E65897N,20009999,-9999999, -18.820700000,  65.896700000, 6, 1,         0.232,  990, 1121, 1067, 27.4,  86,   517, 0, 0, 0, 0, 0, 9,
RGI60-06.00123,G341213E65907N,20009999,-9999999, -18.786700000,  65.906600000, 6, 1,         0.137,  847, 1132, 1048, 15.6, 294,   358, 0, 0, 0, 0, 0, 9,
RGI60-06.00124,G341217E65906N,20009999,-9999999, -18.782700000,  65.906000000, 6, 1,         0.069, 1033, 1127, 1099, 17.6, 117,   195, 0, 0, 0, 0, 0, 9,
RGI60-06.00125,G341227E65908N,20009999,-9999999, -18.773300000,  65.907500000, 6, 1,         0.078, 1138, 1211, 1190, 23.3, 256,   261, 0, 0, 0, 0, 0, 9,
RGI60-06.00126,G341234E65912N,20009999,-9999999, -18.766200000,  65.911900000, 6, 1,         0.157,  798, 1205, 1029, 16.4, 344,   677, 0, 0, 0, 0, 0, 9,
RGI60-06.00127,G341599E65489N,20009999,-9999999, -18.401400000,  65.489000000, 6, 1,         0.142,  909, 1067,  959, 20.9,  38,   465, 0, 0, 0, 0, 0, 9,
RGI60-06.00128,G341329E65915N,20009999,-9999999, -18.670600000,  65.914700000, 6, 1,         0.168,  944, 1126, 1019, 31.0, 328,   510, 0, 0, 0, 0, 0, 9,
RGI60-06.00129,G341265E65917N,20009999,-9999999, -18.734600000,  65.916500000, 6, 1,         0.512,  780, 1181,  895, 21.0, 359,   987, 0, 0, 0, 0, 0, 9,
RGI60-06.00130,G342243E65910N,20009999,-9999999, -17.756800000,  65.909500000, 6, 1,         0.531,  962, 1043, 1015, 14.4,  99,   901, 0, 0, 0, 0, 0, 9,
RGI60-06.00131,G342216E65930N,20009999,-9999999, -17.784500000,  65.930300000, 6, 1,         0.123,  899, 1101, 1010, 26.7, 250,   412, 0, 0, 0, 0, 0, 9,
RGI60-06.00132,G342004E65954N,20009999,-9999999, -17.996300000,  65.954200000, 6, 1,         0.165, 1138, 1175, 1161, 21.6,  58,   764, 0, 0, 0, 0, 0, 9,
