0	75.4	26.0
0	75.0	26.0
0	74.0	26.0
0	73.0	26.0
0	72.0	26.0
0	71.0	26.0
0	70.0	26.0
0	69.0	26.0
0	68.0	26.0
0	67.0	26.0
0	66.0	26.0
0	65.0	26.0
0	65.0	27.0
0	65.0	28.0
0	65.0	29.0
0	65.0	30.0
0	65.0	31.0
0	65.0	32.0
0	65.0	33.0
0	65.0	34.0
0	65.0	35.0
0	65.0	36.0
0	65.0	37.0
0	66.0	37.0
0	67.0	37.0
0	68.0	37.0
0	69.0	37.0
0	69.340782	37.0
0	69.345309	37.034819
0	69.40541	37.054449
0	69.477791	37.051893
0	69.532077	37.039106
0	69.599289	36.998189
0	69.630314	36.972615
0	69.653576	36.944484
0	69.707862	36.924023
0	69.720788	36.888224
0	69.754396	36.831958
0	69.788	36.847307
0	69.790584	36.88055
0	69.82936	36.883106
0	69.870721	36.872876
0	69.888815	36.901011
0	69.948275	36.906124
0	70.020655	36.924023
0	70.054258	36.944484
0	70.077526	36.96494
0	70.100793	36.993071
0	70.126644	37.028875
0	70.168005	37.059562
0	70.162831	37.090248
0	70.178346	37.118384
0	70.199024	37.151626
0	70.248142	37.187431
0	70.276578	37.220674
0	70.299839	37.213005
0	70.328275	37.225786
0	70.379977	37.218117
0	70.429095	37.22323
0	70.467872	37.205331
0	70.514401	37.161857
0	70.524743	37.12094
0	70.527327	37.080023
0	70.581613	37.110709
0	70.599707	37.103035
0	70.597123	37.072349
0	70.630732	37.049331
0	70.677261	37.051893
0	70.72379	37.069792
0	70.76515	37.06468
0	70.788418	37.026319
0	70.822021	36.96494
0	70.894406	36.957271
0	70.961618	36.95471
0	71.023657	36.949597
0	71.062434	36.911236
0	71.072775	36.867763
0	71.067602	36.826846
0	71.072775	36.785929
0	71.083117	36.752686
0	71.119304	36.714325
0	71.129646	36.678521
0	71.152913	36.64016
0	71.181348	36.606917
0	71.243387	36.589017
0	71.287332	36.558325
0	71.346792	36.5481
0	71.385568	36.555769
0	71.393321	36.583899
0	71.393321	36.61203
0	71.414004	36.624816
0	71.460533	36.637603
0	71.499309	36.681077
0	71.54067	36.69642
0	71.592036	36.72871
0	71.642791	36.683067
0	71.705076	36.660245
0	71.781201	36.667094
0	71.875784	36.692197
0	71.921922	36.72871
0	72.014199	36.781197
0	72.092635	36.83597
0	72.201058	36.902154
0	72.29333	36.95236
0	72.390224	36.991155
0	72.482495	36.993441
0	72.584001	37.011695
0	72.676277	37.020825
0	72.713187	36.998003
0	72.780089	36.979744
0	72.835451	36.968333
0	72.895429	36.968333
0	72.923116	36.950079
